,name,github_id,group_id,group,category,labels,github_url,homepage,license,created_at,updated_at,last_commit_pushed_at,commit_count,fork_count,watchers_count,pr_count,star_count,description,contributor_count,projectrank,show,recent_commit_count,release_count,open_issue_count,closed_issue_count,latest_stable_release_published_at,dependent_project_count,monthly_downloads,projectrank_placing,latest_stable_release_number,github_release_downloads,github_dependent_project_count,dockerhub_id,dockerhub_url,dockerhub_latest_release_published_at,dockerhub_pulls,updated_github_id,npm_id,npm_url,npm_monthly_downloads,dockerhub_stars,pypi_id,pypi_url,pypi_monthly_downloads,trending,helm_id,maven_id,maven_url,brew_id,gem_url,apt_id
48,whisper,openai/whisper,,,voice,,https://github.com/openai/whisper,https://github.com/openai/whisper,MIT,2022-09-16 20:02:54,2023-10-11 18:03:57.000000,2023-10-10 17:01:01,124.0,5090.0,403.0,175.0,46032.0,Robust Speech Recognition via Large-Scale Weak Supervision.,60.0,27,True,7.0,7.0,,,2023-09-19 00:13:44,18.0,246514.0,3.0,20230918,,18.0,,,,,,,,,,openai-whisper,https://pypi.org/project/openai-whisper,246514.0,,,,,,,
49,authentik,goauthentik/authentik,,,idp,,https://github.com/goauthentik/authentik,https://github.com/goauthentik/authentik,https://github.com/goauthentik/authentik/blob/13591fc72cd2f07bdd1c17f66e4f4f0a6608d8eb/authentik/enterprise/LICENSE,2019-12-30 09:19:48,2023-10-12 18:13:48.000000,2023-10-12 17:44:15,12696.0,375.0,27.0,5439.0,4772.0,The authentication glue you need.,188.0,27,True,711.0,100.0,396.0,1170.0,2023-09-11 17:46:45,,87.0,3.0,ersion/2023.8.3,2274.0,,,,,,,,,,,,,,,https://charts.goauthentik.io,,,,,
50,oso,osohq/oso,,,authorization,,https://github.com/osohq/oso,https://github.com/osohq/oso,Apache-2.0,2020-05-04 20:05:50,2023-10-03 18:24:42.000000,2023-07-24 15:50:06,1200.0,157.0,31.0,1519.0,3236.0,Oso is a batteries-included framework for building authorization in your application.,63.0,27,True,9.0,100.0,105.0,100.0,2023-04-03 23:25:23,78.0,37523.0,3.0,0.27.0,2617.0,78.0,,,,,,,,,,oso,https://pypi.org/project/oso,37442.0,,,,,,,
51,kanidm,kanidm/kanidm,,,idp,,https://github.com/kanidm/kanidm,https://github.com/kanidm/kanidm,MPL-2.0,2019-02-02 01:41:26,2023-10-12 13:24:22.000000,2023-10-12 02:09:54,1621.0,107.0,16.0,1590.0,1674.0,"Kanidm: A simple, secure and fast identity management platform.",54.0,27,True,259.0,15.0,139.0,456.0,2023-08-01 05:15:57,42.0,193.0,3.0,1.1.0-beta.13,125.0,42.0,kanidm/server,https://hub.docker.com/r/kanidm/server,2023-10-11 07:29:51.412493,10708.0,,,,,,,,,,,,,,,
52,jansen,janssenproject/jans,,,idp,['linux-foundation'],https://github.com/JanssenProject/jans,https://github.com/JanssenProject/jans,Apache-2.0,2020-11-03 15:00:37,2023-10-12 17:40:01.000000,2023-10-12 14:22:41,33056.0,48.0,30.0,3551.0,289.0,"Welcome to the Janssen Project, a digital identity platform... and introducing Agama, a domain specific language for..",108.0,27,True,439.0,100.0,329.0,2325.0,2023-10-11 14:07:21,,369.0,3.0,1.0.19,1107.0,,,,,,,,,,,,,,,,,,,,
53,did-resolver,decentralized-identity/did-resolver,,,decentralized,['dif'],https://github.com/decentralized-identity/did-resolver,https://github.com/decentralized-identity/did-resolver,Apache-2.0,2018-02-20 16:33:55,2023-10-12 01:18:22.000000,2023-03-08 14:05:28,373.0,40.0,23.0,126.0,192.0,Universal did-resolver for javascript environments.,24.0,27,True,,24.0,3.0,18.0,2023-03-08 14:05:37,4809.0,188237.0,1.0,4.1.0,,4809.0,,,,,,did-resolver,https://www.npmjs.com/package/did-resolver,188237.0,,,,,,,,,,,
54,did-jwt-vc,decentralized-identity/did-jwt-vc,,,decentralized,['dif'],https://github.com/decentralized-identity/did-jwt-vc,https://github.com/decentralized-identity/did-jwt-vc,Apache-2.0,2019-07-22 20:20:06,2023-10-11 03:27:31.000000,2023-10-09 01:07:49,344.0,38.0,23.0,90.0,155.0,Create and verify W3C Verifiable Credentials and Presentations in JWT format.,22.0,27,True,26.0,49.0,4.0,45.0,2023-10-03 13:27:11,753.0,28473.0,1.0,3.2.11,,753.0,,,,,,did-jwt-vc,https://www.npmjs.com/package/did-jwt-vc,28473.0,,,,,,,,,,,
55,node-oidc-provider,panva/node-oidc-provider,,,authentication,,https://github.com/panva/node-oidc-provider,https://github.com/panva/node-oidc-provider,MIT,2015-12-02 09:17:41,2023-10-05 07:55:14.000000,2023-10-05 07:54:48,2412.0,722.0,72.0,224.0,2819.0,OpenID Certified OAuth 2.0 Authorization Server implementation for Node.js.,67.0,26,True,15.0,100.0,,,2023-09-08 06:46:10,2.0,189897.0,3.0,8.4.0,,2.0,,,,,,oidc-provider,https://www.npmjs.com/package/oidc-provider,189897.0,,,,,,,,,,,
56,lemur,netflix/lemur,,,pki,,https://github.com/Netflix/lemur,https://github.com/Netflix/lemur,Apache-2.0,2015-06-16 16:36:07,2023-10-09 23:10:32.000000,2023-10-09 23:10:31,5840.0,307.0,409.0,4055.0,1657.0,Repository for the Lemur Certificate Manager.,151.0,26,True,230.0,26.0,112.0,415.0,2023-07-05 22:37:33,,0.0,3.0,1.5.0,51.0,,,,,,,,,,,,,,,,,,,,
57,conjur,cyberark/conjur,,,machine,,https://github.com/cyberark/conjur,https://github.com/cyberark/conjur,LGPL,2016-06-28 21:18:07,2023-10-12 15:19:45.000000,2023-10-11 16:06:13,3441.0,120.0,48.0,1875.0,705.0,CyberArk Conjur automatically secures secrets used by privileged users and machine identities.,95.0,26,True,118.0,73.0,207.0,901.0,2023-08-04 21:07:07,,79378.0,3.0,1.20.0,366.0,,cyberark/conjur,https://hub.docker.com/r/cyberark/conjur,2023-10-11 22:04:13.481370,6984831.0,,,,,30.0,,,,,,,,,,
58,veramo,uport-project/veramo,,,decentralized,,https://github.com/decentralized-identity/veramo,https://github.com/decentralized-identity/veramo,Apache-2.0,2019-11-12 14:18:17,2023-10-11 19:26:11.000000,2023-10-09 12:09:31,1812.0,101.0,22.0,718.0,353.0,A JavaScript Framework for Verifiable Data.,49.0,26,True,82.0,42.0,57.0,346.0,2023-10-09 11:46:16,501.0,,2.0,5.5.3,,501.0,,,,,decentralized-identity/veramo,,,,,,,,3.0,,,,,,
59,athenz,athenz/athenz,,,pki,['linux-foundation'],https://github.com/AthenZ/athenz,https://github.com/AthenZ/athenz,Apache-2.0,2016-11-16 18:23:08,2023-10-12 00:57:47.000000,2023-10-10 21:03:05,2825.0,251.0,53.0,2102.0,804.0,Open source platform for X.509 certificate based service authentication and fine grained access control in dynamic..,76.0,25,True,108.0,100.0,31.0,193.0,2023-10-10 20:57:49,26.0,,3.0,1.11.43,,26.0,,,,,,,,,,,,,,,,,,,
60,aries-python,hyperledger/aries-cloudagent-python,aries,,decentralized,['hyperledger'],https://github.com/hyperledger/aries-cloudagent-python,https://github.com/hyperledger/aries-cloudagent-python,Apache-2.0,2019-06-24 18:12:14,2023-10-11 15:57:58.000000,2023-10-05 20:29:51,8131.0,421.0,29.0,1487.0,368.0,Hyperledger Aries Cloud Agent Python (ACA-Py) is a foundation for building decentralized identity applications and..,124.0,25,True,515.0,68.0,227.0,829.0,2023-10-09 18:00:40,,,2.0,0.10.4,,,,,,,,,,,,,,,,,,,,,
61,node-solid-server,nodesolidserver/node-solid-server,,,decentralized,['solid'],https://github.com/nodeSolidServer/node-solid-server,https://github.com/nodeSolidServer/node-solid-server,MIT,2014-09-21 22:05:03,2023-09-04 14:25:48.000000,2023-09-03 08:06:59,2952.0,289.0,80.0,831.0,1750.0,Solid server on top of the file-system in NodeJS.,85.0,24,True,1.0,51.0,283.0,610.0,2023-03-17 17:09:04,2.0,13320.0,2.0,5.7.7,,2.0,nodesolidserver/node-solid-server,https://hub.docker.com/r/nodesolidserver/node-solid-server,2023-09-03 08:18:28.394842,938205.0,,solid-server,https://www.npmjs.com/package/solid-server,4713.0,4.0,,,,-2.0,,,,,,
62,iota-identity,iotaledger/identity.rs,,,decentralized,,https://github.com/iotaledger/identity.rs,https://github.com/iotaledger/identity.rs,Apache-2.0,2020-02-06 14:33:11,2023-10-09 17:02:04.000000,2023-10-09 17:02:00,1408.0,68.0,26.0,974.0,266.0,Implementation of the Decentralized Identity standards such as DID and Verifiable Credentials by W3C for the IOTA..,33.0,24,True,42.0,22.0,57.0,201.0,2023-08-17 15:09:36,99.0,,2.0,0.6.3,,99.0,,,,,,,,,,,,,,,,,,,
63,supertokens,supertokens/supertokens-core,,,idp,,https://github.com/supertokens/supertokens-core,https://github.com/supertokens/supertokens-core,https://github.com/supertokens/supertokens-core/blob/4a134fff6e96c46546fd11d66592d75c9fcef614/ee/LICENSE.md,2020-01-05 13:30:52,2023-10-12 17:41:38.000000,2023-10-12 14:32:57,882.0,377.0,63.0,387.0,10216.0,Open source alternative to Auth0 / Firebase Auth / AWS Cognito.,25.0,23,True,75.0,43.0,96.0,337.0,2023-10-12 17:42:45,,,3.0,7.0.4,,,registry.supertokens.io/supertokens/supertokens-postgresql,https://hub.docker.com/r/registry.supertokens.io/supertokens/supertokens-postgresql,,,,,,,,,,,,,,,,,
64,howdy,boltgolt/howdy,,,authentication,,https://github.com/boltgolt/howdy,https://github.com/boltgolt/howdy,MIT,2018-01-05 00:54:21,2023-09-24 10:25:45.000000,2023-09-24 10:25:45,558.0,266.0,57.0,138.0,4933.0,Windows Hello style facial authentication for Linux.,60.0,23,True,21.0,11.0,178.0,522.0,2020-09-02 15:57:23,,205.0,3.0,2.6.1,13965.0,,,,,,,,,,,,,,,,,,,,howdy
65,opal,permitio/opal,,,authorization,,https://github.com/permitio/opal,https://github.com/permitio/opal,Apache-2.0,2021-02-14 11:37:31,2023-10-09 09:18:13.000000,2023-10-09 09:18:09,1677.0,114.0,20.0,336.0,1837.0,"Policy and data administration, distribution, and real-time updates on top of Policy Agents (OPA, Cedar, ...).",45.0,23,True,33.0,32.0,31.0,76.0,2023-09-14 19:06:35,,3577.0,3.0,0.7.4,515.0,,permitio/opal-server,https://hub.docker.com/r/permitio/opal-server,2023-09-14 19:15:56.999755,113940.0,,,,,,,,,,,,,,,
66,permify,permify/permify,,,authorization,,https://github.com/Permify/permify,https://github.com/Permify/permify,Apache-2.0,2022-07-14 11:16:57,2023-10-12 17:29:01.000000,2023-10-12 17:26:07,1989.0,58.0,14.0,632.0,1689.0,Permify is an open-source authorization service inspired by Google Zanzibar.,26.0,23,True,363.0,38.0,27.0,90.0,2023-10-05 18:22:37,,74.0,3.0,0.5.4,1048.0,,ghcr.io/permify/permify,https://hub.docker.com/r/ghcr.io/permify/permify,,,,,,,,,,,,,,,,,
67,freeipa,freeipa/freeipa,,,idp,,https://github.com/freeipa/freeipa,https://github.com/freeipa/freeipa,GPL-3.0,2012-05-15 20:34:40,2023-10-12 17:14:55.000000,2023-10-05 05:38:05,15692.0,300.0,51.0,7046.0,1004.0,"Mirror of FreeIPA, an integrated security information management solution.",219.0,23,True,59.0,,,,,,40608.0,3.0,,,,freeipa/freeipa-server,https://hub.docker.com/r/freeipa/freeipa-server,2023-10-11 05:21:23.557760,5563341.0,,,,,153.0,,,,,,,,,,
68,universal-resolver,decentralized-identity/universal-resolver,,,decentralized,,https://github.com/decentralized-identity/universal-resolver,https://github.com/decentralized-identity/universal-resolver,Apache-2.0,2017-08-01 18:25:42,2023-10-12 12:28:26.000000,2023-10-09 20:39:33,1650.0,214.0,59.0,275.0,487.0,Universal Resolver implementation and drivers.,97.0,23,True,28.0,6.0,24.0,80.0,2022-01-07 16:42:38,,1545.0,2.0,0.5.0,,,universalresolver/uni-resolver-web,https://hub.docker.com/r/universalresolver/uni-resolver-web,2023-10-09 20:41:16.193451,114380.0,,,,,,,,,,,,,,,
69,dwn-sdk-js,TBD54566975/dwn-sdk-js,,,decentralized,['web5'],https://github.com/TBD54566975/dwn-sdk-js,https://github.com/TBD54566975/dwn-sdk-js,Apache-2.0,2022-03-11 17:33:48,2023-10-11 23:47:46.000000,2023-10-11 21:26:12,363.0,85.0,17.0,337.0,305.0,Decentralized Web Node (DWN) Reference implementation.,36.0,23,True,68.0,22.0,49.0,166.0,2023-10-05 22:31:42,100.0,,2.0,0.2.4,,100.0,,,,,,tbd54566975/dwn-sdk-js,https://www.npmjs.com/package/tbd54566975/dwn-sdk-js,,,,,,3.0,,,,,,
70,aries-vcx,hyperledger/aries-vcx,aries,,decentralized,['hyperledger'],https://github.com/hyperledger/aries-vcx,https://github.com/hyperledger/aries-vcx,Apache-2.0,2020-07-21 07:26:03,2023-10-12 15:25:06.000000,2023-10-12 15:04:12,9675.0,41.0,11.0,852.0,56.0,"AriesVCX is a Rust library for building web and mobile applications issuing, holding, presenting and verifying..",140.0,23,False,86.0,67.0,41.0,117.0,2023-10-12 15:21:21,4.0,299.0,2.0,0.60.0,11394.0,4.0,,,,,,,,,,,,,,,,,,,
71,openbr,biometrics/openbr,,,face,,https://github.com/biometrics/openbr,https://github.com/biometrics/openbr,,2012-12-20 02:52:37,2023-10-12 16:37:07.000000,2023-08-24 19:41:37,4024.0,750.0,254.0,326.0,2809.0,"Open Source Biometrics, Face Recognition.",55.0,22,False,5.0,4.0,63.0,209.0,2015-09-29 22:50:55,,919.0,3.0,1.1.0,109436.0,,,,,,,,,,,,,,,,,,,,
72,keystone,openstack/keystone,,,idp,['openstack'],https://github.com/openstack/keystone,https://github.com/openstack/keystone,Apache-2.0,2013-05-30 14:48:39,2023-10-09 06:25:26.000000,2023-10-06 17:10:29,14874.0,649.0,114.0,17.0,667.0,OpenStack Identity (Keystone). Mirror of code maintained at opendev.org.,719.0,22,True,20.0,,,,,114.0,,3.0,,,114.0,,,,,,,,,,,,,,,,,,,
73,aries-framework-go,hyperledger/aries-framework-go,aries,,decentralized,['hyperledger'],https://github.com/hyperledger/aries-framework-go,https://github.com/hyperledger/aries-framework-go,Apache-2.0,2019-07-09 20:45:08,2023-09-01 12:06:39.000000,2023-09-01 12:06:39,3196.0,156.0,20.0,2044.0,232.0,Hyperledger Aries Framework Go provides packages for building Agent / DIDComm services.,58.0,22,True,15.0,14.0,387.0,1196.0,2023-05-09 10:57:15,2.0,,2.0,0.3.2,,2.0,,,,,,,,,,,,,,,,,,,
74,web-did-resolver,decentralized-identity/web-did-resolver,,,decentralized,['dif'],https://github.com/decentralized-identity/web-did-resolver,https://github.com/decentralized-identity/web-did-resolver,Apache-2.0,2018-09-20 21:44:09,2023-10-09 04:35:31.000000,2023-10-09 00:12:52,269.0,15.0,14.0,113.0,75.0,DID resolver for HTTPS domains.,12.0,22,False,15.0,38.0,1.0,10.0,2023-07-03 18:25:08,736.0,20514.0,2.0,2.0.27,,736.0,,,,,,web-did-resolver,https://www.npmjs.com/package/web-did-resolver,20514.0,,,,,,,,,,,
75,deepfacelive,iperov/DeepFaceLive,,,face,,https://github.com/iperov/DeepFaceLive,https://github.com/iperov/DeepFaceLive,GPL-3.0,2020-12-15 12:19:22,2023-07-28 10:14:16.000000,2023-07-28 10:14:10,326.0,2690.0,269.0,25.0,18557.0,Real-time face swap for PC streaming or video calls.,11.0,21,True,1.0,35.0,1.0,141.0,2023-01-21 09:26:53,,21596.0,3.0,TINA_SHIFT,604700.0,,,,,,,,,,,,,,-2.0,,,,,,
76,webauthn,w3c/webauthn,,,standards,['w3c'],https://github.com/w3c/webauthn,https://github.com/w3c/webauthn,W3C,2016-02-08 14:51:38,2023-10-11 18:58:28.000000,2023-10-11 18:56:38,2154.0,149.0,172.0,825.0,1031.0,Web Authentication: An API for accessing Public Key Credentials.,72.0,21,True,70.0,7.0,81.0,1024.0,2018-03-20 13:11:25,,,1.0,CR-00-20180320,,,,,,,,,,,,,,,,,,,,,
77,sidetree,decentralized-identity/sidetree,,,standards,['dif'],https://github.com/decentralized-identity/sidetree,https://github.com/decentralized-identity/sidetree,Apache-2.0,2018-09-04 17:20:14,2023-09-28 17:59:07.000000,2023-04-04 19:14:54,1149.0,102.0,41.0,680.0,429.0,Sidetree Specification and Reference Implementation.,47.0,21,True,,12.0,37.0,441.0,2021-03-09 22:06:35,30.0,,1.0,1.0.2,,30.0,,,,,,,,,,,,,,,,,,,
78,aries-framework-javascript,hyperledger/aries-framework-javascript,aries,,decentralized,['hyperledger'],https://github.com/hyperledger/aries-framework-javascript,https://github.com/hyperledger/aries-framework-javascript,Apache-2.0,2019-11-20 17:23:33,2023-10-12 09:38:54.000000,2023-10-12 09:29:36,827.0,142.0,26.0,977.0,206.0,Aries Framework JavaScript (Built using TypeScript).,56.0,21,True,49.0,77.0,164.0,433.0,2023-10-05 13:35:35,2.0,,2.0,0.4.2,,2.0,,,,,,,,,,,,,,,,,,,
79,facenet,davidsandberg/facenet,,,face,,https://github.com/davidsandberg/facenet,https://github.com/davidsandberg/facenet,MIT,2016-02-12 22:14:40,2023-07-24 12:43:21.000000,2018-04-16 17:32:11,566.0,4659.0,567.0,122.0,13222.0,Face recognition using Tensorflow.,36.0,20,False,,,497.0,618.0,,,,3.0,,,,,,,,,,,,,,,,,,,,,,
80,gotrue,netlify/gotrue,,,idp,,https://github.com/netlify/gotrue,https://github.com/netlify/gotrue,MIT,2016-05-16 23:14:24,2023-09-08 01:18:12.000000,2023-08-31 21:53:17,639.0,267.0,66.0,220.0,3572.0,An SWT based API for managing users and issuing SWT tokens.,39.0,20,True,1.0,2.0,9.0,120.0,2022-02-09 12:50:28,10.0,,3.0,1.0.1,,10.0,,,,,,,,,,,,,,,,,,,
81,appauth-ios,openid/appauth-ios,,,authentication,['openid'],https://github.com/openid/AppAuth-iOS,https://github.com/openid/AppAuth-iOS,Apache-2.0,2016-02-11 14:38:23,2023-10-08 15:30:15.000000,2023-10-04 15:46:23,392.0,647.0,92.0,305.0,1593.0,iOS and macOS SDK for communicating with OAuth 2.0 and OpenID Connect providers.,48.0,20,True,1.0,25.0,152.0,319.0,2023-05-01 17:52:41,,,3.0,1.6.2,,,,,,,,,,,,,,,,,,,,,
82,appauth-android,openid/appauth-android,,,authentication,['openid'],https://github.com/openid/AppAuth-Android,https://github.com/openid/AppAuth-Android,Apache-2.0,2016-02-19 15:09:43,2023-09-30 08:20:34.000000,2023-07-12 07:05:13,339.0,785.0,238.0,230.0,2563.0,Android client SDK for communicating with OAuth 2.0 and OpenID Connect providers.,47.0,19,True,,,167.0,525.0,,,,3.0,,,,,,,,,,,,,,,,,,net.openid:appauth,https://search.maven.org/artifact/net.openid/appauth,,,
83,ja3,salesforce/ja3,,,pki,,https://github.com/salesforce/ja3,https://github.com/salesforce/ja3,BSD-3-Clause,2017-06-13 22:54:10,2023-09-10 20:26:13.000000,2023-08-17 18:37:54,150.0,271.0,96.0,42.0,2303.0,JA3 is a standard for creating SSL client fingerprints in an easy to produce and shareable way.,26.0,19,True,1.0,,28.0,23.0,,,1841.0,3.0,,,,,,,,,,,,,pyja3,https://pypi.org/project/pyja3,1841.0,,,,,,,
84,trinsic-okapi,trinsic-id/okapi,trinsic-id,,decentralized,,https://github.com/trinsic-id/okapi,https://github.com/trinsic-id/okapi,Apache-2.0,2020-10-19 15:17:13,2023-09-11 22:26:14.000000,2023-09-11 22:25:57,541.0,11.0,11.0,530.0,26.0,Collection of tools that support workflows for authentic data and identity management. Libraries available in most..,14.0,19,False,9.0,19.0,21.0,80.0,2022-05-29 21:14:21,530.0,602.0,3.0,1.6.0,17479.0,530.0,,,,,,,,,,,,,,,,,,,
85,ladon,ory/ladon,,,authorization,['ory'],https://github.com/ory/ladon,https://github.com/ory/ladon,Apache-2.0,2015-10-16 15:21:28,2023-06-09 16:12:30.000000,2023-06-09 16:12:30,149.0,222.0,64.0,103.0,2273.0,A SDK for access control policies: authorization for the microservice and IoT age. Inspired by AWS IAM policies...,50.0,18,True,,40.0,4.0,54.0,2020-04-30 07:36:33,,,3.0,1.2.0,,,,,,,,,,,,,,,,,,,,,
86,ion,decentralized-identity/ion,,,decentralized,,https://github.com/decentralized-identity/ion,https://github.com/decentralized-identity/ion,Apache-2.0,2019-01-25 00:34:40,2023-08-25 15:24:32.000000,2023-08-25 15:23:54,215.0,159.0,92.0,184.0,1213.0,The Identity Overlay Network (ION) is a DID Method implementation using the Sidetree protocol atop Bitcoin.,31.0,18,True,1.0,17.0,69.0,68.0,2022-06-09 01:42:53,,,3.0,1.0.4,,,,,,,,,,,,,,,,,,,,,
87,vc-data-model,w3c/vc-data-model,,,standards,['w3c'],https://github.com/w3c/vc-data-model,https://github.com/w3c/vc-data-model,W3C,2016-11-15 20:14:42,2023-10-12 16:42:43.000000,2023-10-12 16:42:37,1558.0,77.0,82.0,672.0,254.0,W3C Verifiable Credentials Working Group VC Data Model and Representations specification.,61.0,18,True,168.0,,63.0,560.0,,,,2.0,,,,,,,,,,,,,,,,,,,,,,
88,spruceid-ssi,spruceid/ssi,spruceid,,decentralized,,https://github.com/spruceid/ssi,https://github.com/spruceid/ssi,Apache-2.0,2020-08-04 14:40:34,2023-10-12 00:15:30.000000,2023-09-28 13:26:57,527.0,45.0,29.0,351.0,155.0,Core library for decentralized identity.,21.0,18,True,4.0,,72.0,102.0,,112.0,,3.0,,,112.0,,,,,,,,,,,,,,,,,,,
89,aries-mobile-agent-react-native,hyperledger/aries-mobile-agent-react-native,aries,,decentralized,['hyperledger'],https://github.com/hyperledger/aries-mobile-agent-react-native,https://github.com/hyperledger/aries-mobile-agent-react-native,Apache-2.0,2020-11-06 19:58:19,2023-10-12 17:50:59.000000,2023-10-06 18:45:19,1575.0,103.0,21.0,754.0,117.0,Aries Mobile Agent React Native - Part of the Aries Bifold effort to provide SSI capabilities in a production ready app.,39.0,18,True,77.0,,60.0,173.0,,,,3.0,,,,,,,,,,,,,,,,,,,,,,
90,aries-rfcs,hyperledger/aries-rfcs,,,standards,['hyperledger'],https://github.com/hyperledger/aries-rfcs,https://github.com/hyperledger/aries-rfcs,Apache-2.0,2019-05-08 16:49:20,2023-09-20 13:47:49.000000,2023-07-24 21:30:11,2151.0,206.0,60.0,573.0,309.0,"Hyperledger Aries is infrastructure for blockchain-rooted, peer-to-peer interactions.",84.0,17,True,1.0,,51.0,171.0,,,,2.0,,,,,,,,,,,,,,,,-2.0,,,,,,
91,barbican,openstack/barbican,,,pki,['openstack'],https://github.com/openstack/barbican,https://github.com/openstack/barbican,Apache-2.0,2014-05-23 22:15:27,2023-10-04 10:59:19.000000,2023-10-02 12:17:09,3587.0,66.0,27.0,5.0,227.0,"Barbican is a ReST API designed for the secure storage, provisioning and management of secrets, including in OpenStack..",296.0,17,True,19.0,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,,
92,tbd-ssi-sdk,tbd54566975/ssi-sdk,,,decentralized,['web5'],https://github.com/TBD54566975/ssi-sdk,https://github.com/TBD54566975/ssi-sdk,Apache-2.0,2022-02-02 20:20:10,2023-10-12 17:17:24.000000,2023-10-12 17:16:34,305.0,51.0,12.0,314.0,185.0,self sovereign identity sdk.,16.0,17,True,25.0,4.0,47.0,106.0,,32.0,,3.0,,,32.0,,,,,,,,,,,,,,,,,,,
93,waltid-walletkit,walt-id/waltid-walletkit,waltid-ssikit,,decentralized,,https://github.com/walt-id/waltid-walletkit,https://github.com/walt-id/waltid-walletkit,Apache-2.0,2021-09-24 15:14:51,2023-09-28 10:19:59.142653,2023-09-28 10:14:37,1369.0,25.0,2.0,109.0,31.0,Toolkit for SSI and NFT/SBT wallets.,12.0,17,False,24.0,42.0,4.0,40.0,2023-09-28 10:20:00,,146.0,3.0,1.2309281014.0,,,waltid/walletkit,https://hub.docker.com/r/waltid/walletkit,2023-09-28 10:19:59.142653,3662.0,,,,,,,,,,,,,,,
94,spiffe,spiffe/spiffe,,,machine,"['cncf', 'linux-foundation']",https://github.com/spiffe/spiffe,https://github.com/spiffe/spiffe,Apache-2.0,2017-08-07 20:45:21,2023-10-10 22:45:24.000000,2023-09-29 22:06:47,534.0,146.0,84.0,203.0,1305.0,The SPIFFE Project.,57.0,16,True,5.0,,15.0,41.0,,,,3.0,,,,,,,,,,,,,,,,,,,,,,
95,solid-specification,solid/specification,solid-project,,standards,['solid'],https://github.com/solid/specification,https://github.com/solid/specification,MIT,2019-05-14 21:20:03,2023-10-12 16:18:12.000000,2023-10-12 16:18:10,946.0,36.0,49.0,189.0,437.0,Solid Technical Reports.,20.0,16,True,52.0,1.0,185.0,132.0,2021-12-21 13:00:06,,,2.0,protocol-v0.9.0,,,,,,,,,,,,,,,,,,,,,
96,aries-framework-dotnet,hyperledger/aries-framework-dotnet,aries,,decentralized,['hyperledger'],https://github.com/hyperledger/aries-framework-dotnet,https://github.com/hyperledger/aries-framework-dotnet,Apache-2.0,2019-08-19 18:49:27,2023-10-09 17:38:49.000000,2023-10-09 17:38:48,147.0,69.0,27.0,175.0,82.0,Aries Framework .NET for building multiplatform SSI services.,31.0,16,False,4.0,,42.0,28.0,,44.0,,3.0,,,44.0,,,,,,,,,,,,,,,,,,,
97,presentation-exchange,decentralized-identity/presentation-exchange,,,standards,['dif'],https://github.com/decentralized-identity/presentation-exchange,https://github.com/decentralized-identity/presentation-exchange,Apache-2.0,2020-01-07 23:10:12,2023-10-05 20:29:08.000000,2023-10-05 20:28:43,621.0,30.0,31.0,224.0,73.0,Specification that codifies an inter-related pair of data formats for defining proof presentations (Presentation..,36.0,16,False,11.0,,45.0,170.0,,,,2.0,,,,,,,,,,,,,,,,,,,,,,
98,did-core,w3c/did-core,,,standards,['w3c'],https://github.com/w3c/did-core,https://github.com/w3c/did-core,W3C,2019-09-10 07:46:26,2023-04-11 23:37:45.000000,2023-04-11 23:37:45,1309.0,84.0,75.0,487.0,386.0,W3C Decentralized Identifier Specification v1.0.,62.0,15,True,,,30.0,324.0,,,,3.0,,,,,,,,,,,,,,,,,,,,,,
99,tbd-ssi-service,tbd54566975/ssi-service,,,decentralized,['web5'],https://github.com/TBD54566975/ssi-service,https://github.com/TBD54566975/ssi-service,Apache-2.0,2022-03-11 18:07:18,2023-10-12 17:33:53.000000,2023-10-12 17:33:51,431.0,52.0,11.0,480.0,138.0,The Self Sovereign Identity Service.,20.0,15,True,56.0,3.0,87.0,126.0,,,,3.0,,,,,,,,,,,,,,,,,,,,,,
100,polygon-js-sdk,0xPolygonID/js-sdk,polygon-id,,decentralized,,https://github.com/0xPolygonID/js-sdk,https://github.com/0xPolygonID/js-sdk,,2022-11-08 12:11:09,2023-10-12 10:50:47.000000,2023-10-10 12:42:40,383.0,18.0,4.0,118.0,38.0,SDK to work with Polygon ID.,15.0,15,False,25.0,24.0,5.0,18.0,2023-10-10 12:43:37,50.0,,3.0,1.2.2,,50.0,,,,,,,,,,,,,,,,,,,
101,anoncreds,hyperledger/anoncreds-spec,,,standards,['hyperledger'],https://github.com/hyperledger/anoncreds-spec,https://github.com/hyperledger/anoncreds-spec,Apache-2.0,2022-02-19 17:05:57,2023-10-08 05:27:51.000000,2023-10-02 13:10:15,423.0,24.0,13.0,123.0,38.0,The specification for AnonCreds verifiable credential exchange.,23.0,15,False,76.0,,23.0,25.0,,,,3.0,,,,,,,,,,,,,,,,,,,,,,
102,openid4vci,sphereon-opensource/openid4vci,sphereon-ssi,,decentralized,,https://github.com/Sphereon-Opensource/OID4VCI,https://github.com/Sphereon-Opensource/OID4VCI,Apache-2.0,2022-10-09 21:29:30,2023-10-07 21:14:32.000000,2023-10-03 09:46:51,606.0,9.0,6.0,61.0,37.0,OpenID for Verifiable Credential Issuance - client and issuer library.,12.0,15,False,49.0,13.0,3.0,6.0,2023-09-30 21:20:00,,,3.0,0.7.3,,,,,,,Sphereon-Opensource/OID4VCI,,,,,,,,,,,,,,
